Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04002_001,SE_A04002_002,SE_A04002_003,SE_A04002_004,SE_A04002_005,SE_A04002_006,SE_A04002_007,SE_A04002_008,SE_A04002_009,SE_A04002_010,SE_A04002_011,SE_A04002_012,SE_A04002_013,SE_A04002_014,SE_A04002_015,SE_A04002_016,SE_A04002_017,SE_A04002_018,SE_A04002_019,SE_A04002_020,SE_A04002_021,SE_A04002_022,SE_A04002_023,SE_A04002_024,SE_A04002_025,SE_A04002_026,SE_A04002_027,SE_A04002_028,SE_A04002_029,SE_A04002_030,SE_A04002_031,PCT_SE_A04002_002,PCT_SE_A04002_003,PCT_SE_A04002_004,PCT_SE_A04002_005,PCT_SE_A04002_006,PCT_SE_A04002_007,PCT_SE_A04002_008,PCT_SE_A04002_009,PCT_SE_A04002_010,PCT_SE_A04002_011,PCT_SE_A04002_012,PCT_SE_A04002_013,PCT_SE_A04002_014,PCT_SE_A04002_015,PCT_SE_A04002_016,PCT_SE_A04002_017,PCT_SE_A04002_018,PCT_SE_A04002_019,PCT_SE_A04002_020,PCT_SE_A04002_021,PCT_SE_A04002_022,PCT_SE_A04002_023,PCT_SE_A04002_024,PCT_SE_A04002_025,PCT_SE_A04002_026,PCT_SE_A04002_027,PCT_SE_A04002_028,PCT_SE_A04002_029,PCT_SE_A04002_030,PCT_SE_A04002_031,SE_A03002_001,SE_A03002_002,SE_A03002_003,SE_A03002_020,SE_A03002_021,SE_A03002_004,SE_A03002_005,SE_A03002_006,SE_A03002_007,SE_A03002_008,SE_A03002_009,SE_A03002_010,SE_A03002_011,SE_A03002_012,SE_A03002_022,SE_A03002_023,SE_A03002_024,SE_A03002_013,SE_A03002_014,SE_A03002_015,SE_A03002_016,SE_A03002_017,SE_A03002_018,SE_A03002_019,SE_A03002_025,PCT_SE_A03002_002,PCT_SE_A03002_003,PCT_SE_A03002_020,PCT_SE_A03002_021,PCT_SE_A03002_004,PCT_SE_A03002_005,PCT_SE_A03002_006,PCT_SE_A03002_007,PCT_SE_A03002_008,PCT_SE_A03002_009,PCT_SE_A03002_010,PCT_SE_A03002_011,PCT_SE_A03002_012,PCT_SE_A03002_022,PCT_SE_A03002_023,PCT_SE_A03002_024,PCT_SE_A03002_013,PCT_SE_A03002_014,PCT_SE_A03002_015,PCT_SE_A03002_016,PCT_SE_A03002_017,PCT_SE_A03002_018,PCT_SE_A03002_019,PCT_SE_A03002_025
"06037104404","Census Tract 1044.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104404","Census Tract 1044.04",,,,3374,752,0,0,20,0,1507,1095,22.29,0,0,0.59,0,44.67,32.45,3374,67,3307,2649,0,0,0,522,0,177,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,136,1.99,98.01,78.51,0,0,0,15.47,0,5.25,0,0,0,10.23,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,0,0,4.03,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037104500","Census Tract 1045, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104500","Census Tract 1045",,,,3539,517,5,6,27,0,1377,1607,14.61,0.14,0.17,0.76,0,38.91,45.41,3539,95,3444,2163,35,0,0,980,0,108,50,3,0,819,0,39,0,0,0,0,0,0,39,0,0,0,227,0,0,0,227,2.68,97.32,61.12,0.99,0,0,27.69,0,3.05,1.41,0.08,0,23.14,0,1.1,0,0,0,0,0,0,1.1,0,0,0,6.41,0,0,0,6.41,27,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3.7,0,0,0,37.04,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,0,0,0,0
"06037104610","Census Tract 1046.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104610",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104610","Census Tract 1046.10",,,,3124,500,0,44,10,0,1696,874,16.01,0,1.41,0.32,0,54.29,27.98,3124,100,3024,2579,6,0,0,416,0,155,8,0,0,239,14,10,0,7,0,0,0,0,3,0,0,0,13,0,0,0,13,3.2,96.8,82.55,0.19,0,0,13.32,0,4.96,0.26,0,0,7.65,0.45,0.32,0,0.22,0,0,0,0,0.1,0,0,0,0.42,0,0,0,0.42,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037104620","Census Tract 1046.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104620",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104620","Census Tract 1046.20",,,,3266,843,13,49,18,0,1176,1167,25.81,0.4,1.5,0.55,0,36.01,35.73,3266,160,3106,2115,0,0,0,801,0,178,30,0,0,593,0,3,0,0,0,0,3,0,0,0,0,0,187,73,0,0,114,4.9,95.1,64.76,0,0,0,24.53,0,5.45,0.92,0,0,18.16,0,0.09,0,0,0,0,0.09,0,0,0,0,0,5.73,2.24,0,0,3.49,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037104701","Census Tract 1047.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104701","Census Tract 1047.01",,,,3916,928,118,120,9,14,1328,1399,23.7,3.01,3.06,0.23,0.36,33.91,35.73,3916,65,3851,3491,0,0,0,296,0,74,91,0,0,131,0,10,0,0,0,0,0,0,10,0,0,0,54,25,6,0,23,1.66,98.34,89.15,0,0,0,7.56,0,1.89,2.32,0,0,3.35,0,0.26,0,0,0,0,0,0,0.26,0,0,0,1.38,0.64,0.15,0,0.59,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0
"06037104703","Census Tract 1047.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104703",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104703","Census Tract 1047.03",,,,2306,537,181,33,45,0,455,1055,23.29,7.85,1.43,1.95,0,19.73,45.75,2306,432,1874,1482,12,37,0,284,0,36,8,0,0,240,0,59,0,0,23,0,0,0,17,0,19,0,0,0,0,0,0,18.73,81.27,64.27,0.52,1.6,0,12.32,0,1.56,0.35,0,0,10.41,0,2.56,0,0,1,0,0,0,0.74,0,0.82,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,13.33,0,0,0,0
"06037104704","Census Tract 1047.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104704",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104704","Census Tract 1047.04",,,,4662,1040,282,3,133,0,1443,1761,22.31,6.05,0.06,2.85,0,30.95,37.77,4662,853,3809,2898,88,0,0,606,0,137,0,34,0,435,0,113,0,0,85,0,12,0,2,14,0,0,104,0,0,0,104,18.3,81.7,62.16,1.89,0,0,13,0,2.94,0,0.73,0,9.33,0,2.42,0,0,1.82,0,0.26,0,0.04,0.3,0,0,2.23,0,0,0,2.23,133,0,0,0,0,0,14,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,89.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037104821","Census Tract 1048.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104821",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104821","Census Tract 1048.21",,,,3476,797,0,8,48,0,1311,1312,22.93,0,0.23,1.38,0,37.72,37.74,3476,227,3249,2090,8,2,0,1066,0,143,48,83,0,792,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,83,6.53,93.47,60.13,0.23,0.06,0,30.67,0,4.11,1.38,2.39,0,22.78,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,2.39,48,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,39.58,0,0,0,0,0,0,0,0,0,0,0,0,60.42,0,0,0,0
"06037104822","Census Tract 1048.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104822",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104822","Census Tract 1048.22",,,,2199,387,10,26,101,0,849,826,17.6,0.45,1.18,4.59,0,38.61,37.56,2199,165,2034,1342,26,0,0,470,0,70,65,46,0,289,0,36,0,4,1,0,0,0,31,0,0,0,160,0,0,0,160,7.5,92.5,61.03,1.18,0,0,21.37,0,3.18,2.96,2.09,0,13.14,0,1.64,0,0.18,0.05,0,0,0,1.41,0,0,0,7.28,0,0,0,7.28,101,2,0,0,0,0,0,73,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,4,1.98,0,0,0,0,0,72.28,0,0,13.86,0,0,0,0,0,0,0,0,0,7.92,0,0,0,3.96
"06037104823","Census Tract 1048.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104823",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104823","Census Tract 1048.23",,,,3195,388,143,0,354,0,761,1549,12.14,4.48,0,11.08,0,23.82,48.48,3195,556,2639,2255,0,0,0,355,0,150,11,46,0,148,0,6,0,0,0,1,5,0,0,0,0,0,23,0,0,0,23,17.4,82.6,70.58,0,0,0,11.11,0,4.69,0.34,1.44,0,4.63,0,0.19,0,0,0,0.03,0.16,0,0,0,0,0,0.72,0,0,0,0.72,354,0,0,0,0,0,47,211,0,0,10,0,0,0,0,0,0,0,0,0,53,33,0,0,0,0,0,0,0,0,13.28,59.6,0,0,2.82,0,0,0,0,0,0,0,0,0,14.97,9.32,0,0,0
"06037104824","Census Tract 1048.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104824",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037104824","Census Tract 1048.24",,,,2582,335,0,60,0,17,1220,950,12.97,0,2.32,0,0.66,47.25,36.79,2582,47,2535,1549,0,0,0,934,0,0,19,0,0,915,0,52,0,0,0,19,0,0,33,0,0,0,0,0,0,0,0,1.82,98.18,59.99,0,0,0,36.17,0,0,0.74,0,0,35.44,0,2.01,0,0,0,0.74,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
"06037106010","Census Tract 1060.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106010",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106010","Census Tract 1060.10",,,,4049,1521,34,21,52,15,1099,1307,37.56,0.84,0.52,1.28,0.37,27.14,32.28,4049,1007,3042,2292,73,36,0,223,19,72,0,13,0,119,0,154,19,6,7,122,0,0,0,0,0,0,264,29,0,0,235,24.87,75.13,56.61,1.8,0.89,0,5.51,0.47,1.78,0,0.32,0,2.94,0,3.8,0.47,0.15,0.17,3.01,0,0,0,0,0,0,6.52,0.72,0,0,5.8,52,0,0,0,0,0,0,38,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.08,0,0,26.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037106020","Census Tract 1060.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106020",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106020","Census Tract 1060.20",,,,4850,923,220,77,423,0,2222,985,19.03,4.54,1.59,8.72,0,45.81,20.31,4850,1186,3664,2493,0,0,0,1062,11,501,0,7,0,543,0,103,15,0,8,80,0,0,0,0,0,0,6,0,0,0,6,24.45,75.55,51.4,0,0,0,21.9,0.23,10.33,0,0.14,0,11.2,0,2.12,0.31,0,0.16,1.65,0,0,0,0,0,0,0.12,0,0,0,0.12,423,69,0,0,0,0,0,294,0,0,0,19,0,0,0,0,0,0,0,0,39,2,0,0,0,16.31,0,0,0,0,0,69.5,0,0,0,4.49,0,0,0,0,0,0,0,0,9.22,0.47,0,0,0
"06037106111","Census Tract 1061.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106111",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106111","Census Tract 1061.11",,,,4707,1981,274,55,548,0,1093,756,42.09,5.82,1.17,11.64,0,23.22,16.06,4707,1981,2726,2218,18,0,141,218,7,80,0,0,0,131,0,60,13,0,0,0,0,0,47,0,0,0,71,0,16,0,55,42.09,57.91,47.12,0.38,0,3,4.63,0.15,1.7,0,0,0,2.78,0,1.27,0.28,0,0,0,0,0,1,0,0,0,1.51,0,0.34,0,1.17,548,104,0,0,0,0,85,255,0,0,0,72,0,0,0,0,0,0,0,0,32,0,0,0,0,18.98,0,0,0,0,15.51,46.53,0,0,0,13.14,0,0,0,0,0,0,0,0,5.84,0,0,0,0
"06037106112","Census Tract 1061.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106112",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106112","Census Tract 1061.12",,,,5035,1818,120,299,361,0,1431,1006,36.11,2.38,5.94,7.17,0,28.42,19.98,5035,1413,3622,3109,71,9,0,321,0,121,0,0,0,200,0,28,0,0,0,0,0,28,0,0,0,0,84,0,19,0,65,28.06,71.94,61.75,1.41,0.18,0,6.38,0,2.4,0,0,0,3.97,0,0.56,0,0,0,0,0,0.56,0,0,0,0,1.67,0,0.38,0,1.29,361,0,0,0,0,0,19,167,0,0,9,59,0,0,0,0,0,0,0,0,19,84,0,0,4,0,0,0,0,0,5.26,46.26,0,0,2.49,16.34,0,0,0,0,0,0,0,0,5.26,23.27,0,0,1.11
"06037106113","Census Tract 1061.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106113",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106113","Census Tract 1061.13",,,,3835,1118,68,91,607,6,713,1232,29.15,1.77,2.37,15.83,0.16,18.59,32.13,3835,1179,2656,2176,0,14,0,350,0,172,26,24,0,128,0,54,8,0,0,0,0,0,7,0,39,0,62,2,0,0,60,30.74,69.26,56.74,0,0.37,0,9.13,0,4.49,0.68,0.63,0,3.34,0,1.41,0.21,0,0,0,0,0,0.18,0,1.02,0,1.62,0.05,0,0,1.56,607,14,0,0,0,0,5,488,0,0,8,52,0,0,0,0,0,0,0,0,20,20,0,0,0,2.31,0,0,0,0,0.82,80.4,0,0,1.32,8.57,0,0,0,0,0,0,0,0,3.29,3.29,0,0,0
"06037106114","Census Tract 1061.14, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106114",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106114","Census Tract 1061.14",,,,6929,1935,73,20,726,41,2504,1630,27.93,1.05,0.29,10.48,0.59,36.14,23.52,6929,1172,5757,4787,10,0,0,699,32,275,44,78,0,270,0,141,0,14,0,24,0,0,103,0,0,0,120,0,2,0,118,16.91,83.09,69.09,0.14,0,0,10.09,0.46,3.97,0.64,1.13,0,3.9,0,2.03,0,0.2,0,0.35,0,0,1.49,0,0,0,1.73,0,0.03,0,1.7,726,23,0,0,0,0,18,516,0,0,0,18,0,0,0,0,0,0,0,0,0,0,151,0,0,3.17,0,0,0,0,2.48,71.07,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,20.8,0,0
"06037106403","Census Tract 1064.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106403","Census Tract 1064.03",,,,3860,1183,190,8,60,67,1600,752,30.65,4.92,0.21,1.55,1.74,41.45,19.48,3860,651,3209,3000,3,0,0,135,0,33,0,19,0,83,0,19,19,0,0,0,0,0,0,0,0,0,52,0,44,0,8,16.87,83.13,77.72,0.08,0,0,3.5,0,0.85,0,0.49,0,2.15,0,0.49,0.49,0,0,0,0,0,0,0,0,0,1.35,0,1.14,0,0.21,60,0,0,0,0,0,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037106405","Census Tract 1064.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106405",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106405","Census Tract 1064.05",,,,4149,1127,429,31,305,0,1075,1182,27.16,10.34,0.75,7.35,0,25.91,28.49,4149,1133,3016,1915,229,0,0,696,0,175,7,21,0,493,0,7,0,0,0,7,0,0,0,0,0,0,169,36,20,0,113,27.31,72.69,46.16,5.52,0,0,16.78,0,4.22,0.17,0.51,0,11.88,0,0.17,0,0,0,0.17,0,0,0,0,0,0,4.07,0.87,0.48,0,2.72,305,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037106406","Census Tract 1064.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106406",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106406","Census Tract 1064.06",,,,6292,2258,132,0,546,0,1999,1357,35.89,2.1,0,8.68,0,31.77,21.57,6292,1887,4405,3783,0,0,0,490,0,404,0,0,0,86,0,92,0,0,0,0,92,0,0,0,0,0,40,0,14,0,26,29.99,70.01,60.12,0,0,0,7.79,0,6.42,0,0,0,1.37,0,1.46,0,0,0,0,1.46,0,0,0,0,0,0.64,0,0.22,0,0.41,546,0,0,0,0,0,0,481,0,0,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1,0,0,7.88,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037106407","Census Tract 1064.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106407",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106407","Census Tract 1064.07",,,,2333,752,142,11,74,0,978,376,32.23,6.09,0.47,3.17,0,41.92,16.12,2333,425,1908,1459,68,0,0,340,6,144,26,16,0,148,0,16,16,0,0,0,0,0,0,0,0,0,25,0,0,0,25,18.22,81.78,62.54,2.91,0,0,14.57,0.26,6.17,1.11,0.69,0,6.34,0,0.69,0.69,0,0,0,0,0,0,0,0,0,1.07,0,0,0,1.07,74,8,0,0,0,0,0,33,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,14,10.81,0,0,0,0,0,44.59,0,0,13.51,12.16,0,0,0,0,0,0,0,0,0,0,0,0,18.92
"06037106408","Census Tract 1064.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106408",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106408","Census Tract 1064.08",,,,3832,1015,147,151,64,5,1302,1148,26.49,3.84,3.94,1.67,0.13,33.98,29.96,3832,381,3451,2517,37,0,0,806,0,150,79,0,0,577,0,34,0,0,0,22,0,0,12,0,0,0,57,0,0,0,57,9.94,90.06,65.68,0.97,0,0,21.03,0,3.91,2.06,0,0,15.06,0,0.89,0,0,0,0.57,0,0,0.31,0,0,0,1.49,0,0,0,1.49,64,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,95.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69
"06037106510","Census Tract 1065.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106510",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106510","Census Tract 1065.10",,,,5599,1978,117,145,1188,0,1292,879,35.33,2.09,2.59,21.22,0,23.08,15.7,5599,2350,3249,2514,16,12,30,383,0,205,0,18,0,160,0,217,108,0,0,33,72,0,0,0,4,0,77,0,0,0,77,41.97,58.03,44.9,0.29,0.21,0.54,6.84,0,3.66,0,0.32,0,2.86,0,3.88,1.93,0,0,0.59,1.29,0,0,0,0.07,0,1.38,0,0,0,1.38,1188,60,0,0,0,0,6,720,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,5.05,0,0,0,0,0.51,60.61,0,0,0,0,0,0,0,0,0,0,0,0,0,33.84,0,0,0
"06037106520","Census Tract 1065.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106520",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106520","Census Tract 1065.20",,,,5484,2098,206,73,90,0,1900,1117,38.26,3.76,1.33,1.64,0,34.65,20.37,5484,705,4779,3899,9,0,0,342,0,163,0,0,0,179,0,334,0,0,295,5,0,0,34,0,0,0,195,195,0,0,0,12.86,87.14,71.1,0.16,0,0,6.24,0,2.97,0,0,0,3.26,0,6.09,0,0,5.38,0.09,0,0,0.62,0,0,0,3.56,3.56,0,0,0,90,0,0,0,0,0,49,9,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.44,10,0,0,35.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037106603","Census Tract 1066.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106603","Census Tract 1066.03",,,,3681,1899,262,6,632,0,193,689,51.59,7.12,0.16,17.17,0,5.24,18.72,3681,2696,985,331,25,292,0,175,0,49,0,0,0,126,0,122,103,0,0,0,0,0,14,0,0,5,40,11,10,0,19,73.24,26.76,8.99,0.68,7.93,0,4.75,0,1.33,0,0,0,3.42,0,3.31,2.8,0,0,0,0,0,0.38,0,0,0.14,1.09,0.3,0.27,0,0.52,632,203,0,0,0,0,9,259,0,0,32,107,0,0,0,0,0,0,0,0,12,10,0,0,0,32.12,0,0,0,0,1.42,40.98,0,0,5.06,16.93,0,0,0,0,0,0,0,0,1.9,1.58,0,0,0
"06037106604","Census Tract 1066.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106604",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106604","Census Tract 1066.04",,,,4349,1223,139,16,181,0,1421,1369,28.12,3.2,0.37,4.16,0,32.67,31.48,4349,549,3800,3075,103,11,0,569,0,37,0,0,0,523,9,11,11,0,0,0,0,0,0,0,0,0,31,0,0,0,31,12.62,87.38,70.71,2.37,0.25,0,13.08,0,0.85,0,0,0,12.03,0.21,0.25,0.25,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.71,181,0,0,0,0,0,0,141,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9,0,0,0,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037106641","Census Tract 1066.41, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106641",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106641","Census Tract 1066.41",,,,2096,1385,50,0,397,0,30,234,66.08,2.39,0,18.94,0,1.43,11.16,2096,1930,166,121,0,6,0,12,0,12,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,22,6,16,0,0,92.08,7.92,5.77,0,0.29,0,0.57,0,0.57,0,0,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,1.05,0.29,0.76,0,0,397,53,0,0,0,44,16,104,0,0,28,130,0,0,0,0,0,0,0,0,5,0,0,0,17,13.35,0,0,0,11.08,4.03,26.2,0,0,7.05,32.75,0,0,0,0,0,0,0,0,1.26,0,0,0,4.28
"06037106642","Census Tract 1066.42, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106642",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106642","Census Tract 1066.42",,,,3514,2491,34,39,317,0,202,431,70.89,0.97,1.11,9.02,0,5.75,12.27,3514,2780,734,576,0,25,0,21,0,0,12,9,0,0,0,107,12,32,0,48,0,0,15,0,0,0,5,0,0,0,5,79.11,20.89,16.39,0,0.71,0,0.6,0,0,0.34,0.26,0,0,0,3.04,0.34,0.91,0,1.37,0,0,0.43,0,0,0,0.14,0,0,0,0.14,317,47,0,0,0,0,17,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14.83,0,0,0,0,5.36,76.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79
"06037106643","Census Tract 1066.43, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106643",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106643","Census Tract 1066.43",,,,4311,2499,340,0,743,0,564,165,57.97,7.89,0,17.23,0,13.08,3.83,4311,3843,468,192,0,48,0,25,0,0,0,25,0,0,0,203,18,36,0,31,0,0,21,0,97,0,0,0,0,0,0,89.14,10.86,4.45,0,1.11,0,0.58,0,0,0,0.58,0,0,0,4.71,0.42,0.84,0,0.72,0,0,0.49,0,2.25,0,0,0,0,0,0,743,19,0,0,0,0,135,217,0,0,10,147,0,0,0,0,0,0,0,48,0,40,65,15,47,2.56,0,0,0,0,18.17,29.21,0,0,1.35,19.78,0,0,0,0,0,0,0,6.46,0,5.38,8.75,2.02,6.33
"06037106645","Census Tract 1066.45, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106645",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037106645","Census Tract 1066.45",,,,3672,2508,8,155,462,0,239,300,68.3,0.22,4.22,12.58,0,6.51,8.17,3672,2672,1000,775,0,131,0,0,0,0,0,0,0,0,0,80,38,0,0,42,0,0,0,0,0,0,14,0,0,0,14,72.77,27.23,21.11,0,3.57,0,0,0,0,0,0,0,0,0,2.18,1.03,0,0,1.14,0,0,0,0,0,0,0.38,0,0,0,0.38,462,14,0,0,0,0,9,212,0,0,49,59,0,0,0,0,0,0,0,0,54,48,4,0,13,3.03,0,0,0,0,1.95,45.89,0,0,10.61,12.77,0,0,0,0,0,0,0,0,11.69,10.39,0.87,0,2.81
